ID,adj.P.Val,P.Value,t,B,logFC,GI,Gene.symbol,Gene.title
ILMN_1664330,5.26E-06,1.07E-07,5.700495,7.44086,1.7888049,296317298,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1
ILMN_1693014,5.55E-06,1.14E-07,5.687503,7.38511,0.7602704,356640243,CEBPB,CCAAT/enhancer binding protein beta
ILMN_3220888,5.65E-06,1.17E-07,-5.682338,7.36297,-0.6684347,NA,,
ILMN_1808837,5.7E-06,1.18E-07,-5.679294,7.34992,-0.8614548,NA,,
ILMN_1721876,5.9E-06,1.23E-07,5.669958,7.30993,0.7575453,73858577,TIMP2,TIMP metallopeptidase inhibitor 2
ILMN_1779252,5.9E-06,1.23E-07,5.669926,7.3098,0.9494089,313760627,TRIM22,tripartite motif containing 22
ILMN_1753468,5.9E-06,1.24E-07,5.668843,7.30516,0.7363748,NA,,
ILMN_2405521,6.07E-06,1.28E-07,5.6616,7.27416,0.73397,NA,,
ILMN_1731107,6.22E-06,1.32E-07,-5.655012,7.24599,-0.4656194,756398270,CCDC92,coiled-coil domain containing 92
ILMN_1686388,6.23E-06,1.33E-07,5.653082,7.23774,0.8247995,NA,,
ILMN_2146761,6.23E-06,1.33E-07,5.652846,7.23673,0.8611728,323462197,FABP5,fatty acid binding protein 5
ILMN_1796316,6.25E-06,1.34E-07,5.651119,7.22935,2.3066047,74272286,MMP9,matrix metallopeptidase 9
ILMN_1785852,6.29E-06,1.36E-07,5.647128,7.21229,0.7259393,212286149,NABP1,nucleic acid binding protein 1
ILMN_1701621,6.29E-06,1.36E-07,5.647121,7.21226,1.0686275,153791312,SCO2,SCO2 cytochrome c oxidase assembly protein
ILMN_1734833,6.29E-06,1.37E-07,5.646948,7.21152,0.6925734,67189763,NBN,nibrin
ILMN_1704619,6.54E-06,1.43E-07,5.637259,7.17015,0.4564417,531990851,VPS29,"VPS29, retromer complex component"
ILMN_3278157,6.63E-06,1.45E-07,-5.63337,7.15355,-1.4778278,NA,,
ILMN_1814011,6.65E-06,1.46E-07,-5.631828,7.14697,-0.5163528,NA,,
ILMN_3251737,6.68E-06,1.48E-07,-5.629095,7.13532,-0.6199394,83367078,EEF1A1,eukaryotic translation elongation factor 1 alpha 1
ILMN_1781700,6.68E-06,1.48E-07,5.629026,7.13502,1.2878279,538918731,IL18R1,interleukin 18 receptor 1
ILMN_3241446,6.68E-06,1.49E-07,5.628112,7.13112,0.9996522,226693322,ODF3B,outer dense fiber of sperm tails 3B
ILMN_2372136,6.96E-06,1.55E-07,-5.618023,7.08812,-0.7167366,64085082,P4HTM,"prolyl 4-hydroxylase, transmembrane"
ILMN_1701455,7.02E-06,1.57E-07,5.615253,7.07631,1.2100302,209915567,FBXO6,F-box protein 6
ILMN_1651826,7.1E-06,1.6E-07,5.611539,7.0605,0.9836113,410025478,BASP1,brain abundant membrane attached signal protein 1
ILMN_2123665,7.11E-06,1.61E-07,5.610212,7.05485,0.8791961,189217913,SBF2,SET binding factor 2
ILMN_2371724,7.11E-06,1.62E-07,5.609209,7.05058,1.4193939,296317301,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1
ILMN_1740015,7.11E-06,1.62E-07,5.608621,7.04807,1.0269728,291575160,CD14,CD14 molecule
ILMN_3259223,7.26E-06,1.66E-07,-5.602976,7.02405,-1.2433464,NA,,
ILMN_1808041,7.62E-06,1.75E-07,-5.591368,6.97469,-0.8675554,72407914,RPL10A,ribosomal protein L10a
ILMN_3279675,7.72E-06,1.78E-07,-5.587392,6.9578,-0.5764767,NA,,
ILMN_3213573,7.77E-06,1.8E-07,-5.584901,6.94722,-0.7064872,NA,,
ILMN_1691731,7.77E-06,1.81E-07,5.583958,6.94321,1.0099307,154813198,PARP14,poly(ADP-ribose) polymerase family member 14
ILMN_3209676,7.77E-06,1.81E-07,-5.583538,6.94143,-0.4487509,NA,,
ILMN_1739558,7.81E-06,1.83E-07,-5.58122,6.93159,-0.6122285,293335887,CRELD1,cysteine rich with EGF like domains 1
ILMN_3244117,7.81E-06,1.84E-07,-5.579703,6.92514,-0.6056121,444189300,STMN3,stathmin 3
ILMN_1784884,7.81E-06,1.85E-07,5.579013,6.92222,0.893427,574269961,LILRB3,leukocyte immunoglobulin like receptor B3
ILMN_3288587,7.81E-06,1.85E-07,5.578789,6.92127,0.463788,NA,,
ILMN_1660021,7.84E-06,1.87E-07,5.576975,6.91357,0.5371238,255958281,PLIN3,perilipin 3
ILMN_2053546,8.02E-06,1.92E-07,-5.570996,6.8882,-0.5016838,NA,,
ILMN_1702787,8.02E-06,1.92E-07,5.570408,6.8857,0.9228853,300863070,SEMA4A,semaphorin 4A
ILMN_1740010,8.18E-06,1.97E-07,5.565028,6.86289,0.6172281,126723563,PCNX1,pecanex homolog 1 (Drosophila)
ILMN_1683678,8.22E-06,1.99E-07,5.563009,6.85433,1.5465567,154426252,SPATS2L,spermatogenesis associated serine rich 2 like
ILMN_1796949,8.28E-06,2.01E-07,5.560546,6.8439,0.9147286,40354199,TPX2,"TPX2, microtubule nucleation factor"
ILMN_1896455,8.44E-06,2.05E-07,5.555311,6.82172,1.2207367,27842734,,
ILMN_1682567,8.72E-06,2.13E-07,-5.547345,6.788,-0.9190637,94536855,CCDC106,coiled-coil domain containing 106
ILMN_1804738,8.86E-06,2.17E-07,5.542766,6.76862,0.9655163,188219545,MEFV,Mediterranean fever
ILMN_2318725,8.95E-06,2.2E-07,-5.539644,6.75542,-0.4137411,83376129,EEF1B2,eukaryotic translation elongation factor 1 beta 2
ILMN_2038776,8.99E-06,2.22E-07,5.537431,6.74606,0.6762642,349732252,TXN,thioredoxin
ILMN_1707627,8.99E-06,2.23E-07,5.536936,6.74397,0.5770817,226529872,TPI1,triosephosphate isomerase 1
ILMN_1790891,9.02E-06,2.24E-07,5.535577,6.73822,1.1405755,219842270,CKAP4,cytoskeleton associated protein 4
ILMN_1731546,9.43E-06,2.35E-07,-5.524615,6.69191,-0.4075434,78190467,RPL26,ribosomal protein L26
ILMN_1745374,9.51E-06,2.38E-07,5.521941,6.68062,1.005996,306922357,IFI35,interferon induced protein 35
ILMN_1769734,9.63E-06,2.42E-07,5.518163,6.66468,0.9016084,380862357,NT5C3A,"5'-nucleotidase, cytosolic IIIA"
ILMN_1754894,1.02E-05,2.57E-07,5.504634,6.60763,0.4746486,664805995,C1orf162,chromosome 1 open reading frame 162
ILMN_1723978,1.03E-05,2.6E-07,5.501804,6.5957,0.7351778,85815826,LGALS1,galectin 1
ILMN_2053415,1.04E-05,2.65E-07,5.497458,6.5774,0.6723378,307775410,LDLR,low density lipoprotein receptor
ILMN_1685369,1.05E-05,2.67E-07,5.495948,6.57104,0.488631,119393888,SLU7,"SLU7 homolog, splicing factor"
ILMN_1731589,1.05E-05,2.68E-07,5.495231,6.56802,1.0192636,148728161,PTPRJ,"protein tyrosine phosphatase, receptor type J"
ILMN_2375651,1.05E-05,2.7E-07,5.493817,6.56207,0.5139866,325652022,SCNM1,sodium channel modifier 1
ILMN_1713636,1.08E-05,2.78E-07,5.486809,6.53258,0.7392056,52352807,S100A6,S100 calcium binding protein A6
ILMN_1662358,1.08E-05,2.78E-07,5.486587,6.53165,1.2673359,544711172,MX1,MX dynamin like GTPase 1
ILMN_1765994,1.09E-05,2.83E-07,5.482802,6.51572,1.195858,238550205,ZBP1,Z-DNA binding protein 1
ILMN_1809866,1.09E-05,2.84E-07,-5.481855,6.51174,-0.6194273,NA,,
ILMN_3243928,1.09E-05,2.85E-07,5.481254,6.50922,1.0310926,613410188,DDX60L,DEAD-box helicase 60-like
ILMN_1809040,1.1E-05,2.89E-07,-5.477915,6.49518,-0.6667903,132626789,LDLRAP1,low density lipoprotein receptor adaptor protein 1
ILMN_1707286,1.13E-05,2.97E-07,5.471839,6.46965,1.0955457,110227597,PLBD1,phospholipase B domain containing 1
ILMN_1814305,1.14E-05,3.01E-07,5.469043,6.45791,0.8603278,300863103,SAMD9,sterile alpha motif domain containing 9
ILMN_1703370,1.15E-05,3.06E-07,5.465431,6.44275,0.6676911,42516559,ZDHHC12,zinc finger DHHC-type containing 12
ILMN_1753712,1.15E-05,3.06E-07,5.465112,6.4414,0.7595439,410110898,STX10,syntaxin 10
ILMN_1701696,1.15E-05,3.07E-07,5.464179,6.43749,0.4529059,NA,,
ILMN_1666933,1.15E-05,3.08E-07,5.463366,6.43408,0.4097892,387864277,ASH2L,ASH2 like histone lysine methyltransferase complex subunit
ILMN_1343295,1.15E-05,3.11E-07,5.461322,6.4255,0.5944423,576583510,GAPDH,glyceraldehyde-3-phosphate dehydrogenase
ILMN_2367418,1.15E-05,3.11E-07,5.46129,6.42537,1.0060325,537544642,OSCAR,"osteoclast associated, immunoglobulin-like receptor"
ILMN_2307656,1.16E-05,3.15E-07,5.45846,6.41349,0.9430277,93588490,AGTRAP,angiotensin II receptor associated protein
ILMN_1731503,1.16E-05,3.16E-07,5.457737,6.41046,1.4201288,56237031,MARCO,macrophage receptor with collagenous structure
ILMN_1732318,1.16E-05,3.17E-07,5.457195,6.40819,0.8158808,325651908,PTK2B,protein tyrosine kinase 2 beta
ILMN_2185675,1.16E-05,3.17E-07,-5.456872,6.40683,-0.8626252,994317495,FAM159A,family with sequence similarity 159 member A
ILMN_1787529,1.24E-05,3.41E-07,5.440433,6.33794,1.2858075,1029201563,C3AR1,complement component 3a receptor 1
ILMN_2372082,1.26E-05,3.46E-07,-5.4375,6.32567,-0.5113358,1011750892,SNRPN,small nuclear ribonucleoprotein polypeptide N
ILMN_2413278,1.26E-05,3.48E-07,-5.435654,6.31794,-0.570006,341604766,RPL13,ribosomal protein L13
ILMN_2370573,1.28E-05,3.54E-07,5.432082,6.30299,1.4448225,378925605,XAF1,XIAP associated factor 1
ILMN_3267760,1.3E-05,3.61E-07,-5.42726,6.28283,-0.6332818,NA,,
ILMN_1790533,1.34E-05,3.73E-07,5.419977,6.25239,0.9071093,154354967,PHACTR2,phosphatase and actin regulator 2
ILMN_1675612,1.34E-05,3.75E-07,-5.418644,6.24682,-0.4317009,268370214,BLCAP,bladder cancer associated protein
ILMN_2087080,1.34E-05,3.76E-07,-5.418506,6.24624,-0.6258794,71772259,RPL5,ribosomal protein L5
ILMN_1688534,1.34E-05,3.78E-07,-5.417018,6.24002,-0.6094802,83267878,EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon
ILMN_1811702,1.34E-05,3.78E-07,5.416995,6.23993,0.8390404,720642624,GRN,granulin
ILMN_1740749,1.39E-05,3.94E-07,-5.407466,6.20014,-0.4195037,18390348,RPL7A,ribosomal protein L7a
ILMN_1778444,1.41E-05,4E-07,5.403953,6.18549,0.8086009,224809310,FKBP5,FK506 binding protein 5
ILMN_3280565,1.41E-05,4.03E-07,-5.402582,6.17977,-1.1242034,NA,,
ILMN_1656292,1.44E-05,4.11E-07,-5.397765,6.15968,-0.7031659,NA,,
ILMN_3178252,1.44E-05,4.14E-07,-5.396466,6.15427,-0.9007617,NA,,
ILMN_1790014,1.45E-05,4.16E-07,5.395179,6.1489,1.1043738,NA,,
ILMN_1781580,1.46E-05,4.22E-07,5.391903,6.13525,0.629012,227452355,BRI3,brain protein I3
ILMN_1660439,1.47E-05,4.24E-07,-5.390617,6.1299,-0.7534196,NA,,
ILMN_1690063,1.48E-05,4.31E-07,5.387184,6.1156,0.7547188,NA,,
ILMN_1676010,1.49E-05,4.36E-07,5.384675,6.10515,0.5134231,38372900,SP1,Sp1 transcription factor
ILMN_1763080,1.49E-05,4.37E-07,-5.383675,6.10099,-0.3924953,441478303,QARS,glutaminyl-tRNA synthetase
ILMN_3195253,1.49E-05,4.38E-07,-5.383368,6.09971,-0.8221606,NA,,
ILMN_1669259,1.51E-05,4.45E-07,-5.379731,6.08458,-0.4736471,41350197,ANKRD49,ankyrin repeat domain 49
ILMN_1784380,1.51E-05,4.46E-07,5.379127,6.08206,1.0549248,194578892,DTX3L,deltex E3 ubiquitin ligase 3L
ILMN_1695821,1.51E-05,4.47E-07,-5.378672,6.08017,-0.5342022,197245402,ACTR1B,"ARP1 actin-related protein 1 homolog B, centractin beta"
ILMN_1737308,1.52E-05,4.51E-07,5.376727,6.07208,0.5194702,169646771,GLRX,glutaredoxin
ILMN_1683450,1.56E-05,4.65E-07,5.369903,6.0437,1.1643998,188497628,CDCA5,cell division cycle associated 5
ILMN_2038778,1.57E-05,4.68E-07,5.368403,6.03747,0.5539876,576583510,GAPDH,glyceraldehyde-3-phosphate dehydrogenase
ILMN_1697567,1.57E-05,4.7E-07,5.367109,6.03209,0.6216487,499137514,TPM3,tropomyosin 3
ILMN_1677768,1.57E-05,4.71E-07,5.366718,6.03047,0.7440551,94721355,POR,cytochrome p450 oxidoreductase
ILMN_3289090,1.58E-05,4.79E-07,5.363119,6.01551,0.8365089,NA,,
ILMN_1667796,1.58E-05,4.8E-07,5.362236,6.01185,0.4801735,172072689,HBA2,hemoglobin subunit alpha 2
ILMN_1674063,1.58E-05,4.81E-07,5.36193,6.01058,1.0722374,74229018,OAS2,2'-5'-oligoadenylate synthetase 2
ILMN_2392043,1.58E-05,4.82E-07,5.36165,6.00941,0.824766,124028516,SPI1,Spi-1 proto-oncogene
ILMN_1790309,1.58E-05,4.83E-07,5.361163,6.00739,0.605372,547235253,PINX1,"PIN2/TERF1 interacting, telomerase inhibitor 1"
ILMN_2380605,1.58E-05,4.83E-07,5.360807,6.00591,0.7555801,148276973,MTMR3,myotubularin related protein 3
ILMN_1812721,1.58E-05,4.85E-07,-5.360019,6.00264,-0.5896981,NA,,
ILMN_1655497,1.59E-05,4.89E-07,-5.357936,5.99399,-0.494454,664806018,EIF4B,eukaryotic translation initiation factor 4B
ILMN_1741459,1.59E-05,4.91E-07,-5.35742,5.99185,-0.583852,237858573,CDK10,cyclin dependent kinase 10
ILMN_2185845,1.62E-05,5.02E-07,5.3519,5.96894,0.940655,24308325,BRSK1,BR serine/threonine kinase 1
ILMN_1765547,1.63E-05,5.07E-07,5.350034,5.9612,0.5739585,153082751,IRF2,interferon regulatory factor 2
ILMN_3241469,1.69E-05,5.26E-07,5.341398,5.9254,0.5130722,NA,,
ILMN_1780546,1.69E-05,5.29E-07,5.340261,5.92069,1.1557719,982742415,OSM,oncostatin M
ILMN_1667857,1.8E-05,5.64E-07,-5.325489,5.85952,-0.5813393,555290019,RITA1,RBPJ interacting and tubulin associated 1
ILMN_1775257,1.83E-05,5.77E-07,5.320203,5.83766,1.2417775,187167258,PROK2,prokineticin 2
ILMN_1749403,1.83E-05,5.78E-07,-5.319897,5.8364,-0.8100613,625180305,TSPAN33,tetraspanin 33
ILMN_2255133,1.83E-05,5.78E-07,-5.319707,5.83561,-0.651077,148539885,BCL11A,B-cell CLL/lymphoma 11A
ILMN_3248882,1.83E-05,5.81E-07,-5.318589,5.83099,-0.6367114,194394211,DANCR,differentiation antagonizing non-protein coding RNA
ILMN_3300744,1.86E-05,5.93E-07,5.313947,5.81181,0.5224693,NA,,
ILMN_1797895,1.86E-05,5.94E-07,5.313374,5.80944,1.3364499,227430361,FFAR2,free fatty acid receptor 2
ILMN_1790689,1.86E-05,5.94E-07,5.313297,5.80912,1.2298489,215422418,CRISPLD2,cysteine rich secretory protein LCCL domain containing 2
ILMN_2148847,1.89E-05,6.06E-07,5.308818,5.79062,0.5257546,217416417,AKIRIN2,akirin 2
ILMN_2325506,1.91E-05,6.15E-07,-5.305489,5.77687,-0.7244717,574584576,BCAS4,breast carcinoma amplified sequence 4
ILMN_1779171,1.94E-05,6.26E-07,-5.301427,5.76011,-0.4126179,148612794,SGSM2,small G protein signaling modulator 2
ILMN_1710406,1.94E-05,6.27E-07,5.300839,5.75768,0.5843947,24430150,PSMC1,"proteasome 26S subunit, ATPase 1"
ILMN_1776723,1.96E-05,6.33E-07,5.298666,5.74872,0.5690714,1002623474,PHF11,PHD finger protein 11
ILMN_1673738,1.96E-05,6.37E-07,-5.297301,5.74309,-0.3674068,NA,,
ILMN_2326509,2.03E-05,6.6E-07,5.289049,5.70906,0.7986681,380254454,CASP1,caspase 1
ILMN_1777740,2.03E-05,6.63E-07,-5.288066,5.70501,-0.7336522,83776601,THEM6,thioesterase superfamily member 6
ILMN_3301324,2.05E-05,6.72E-07,-5.285051,5.69259,-0.3969063,NA,,
ILMN_2053527,2.11E-05,6.91E-07,5.278418,5.66528,1.0569692,226371705,PARP9,poly(ADP-ribose) polymerase family member 9
ILMN_1769409,2.15E-05,7.08E-07,-5.272987,5.64293,-0.6692786,968121855,TMEM261,transmembrane protein 261
ILMN_3226875,2.15E-05,7.1E-07,-5.272251,5.63991,-1.1140063,NA,,
ILMN_1655710,2.16E-05,7.14E-07,-5.271037,5.63491,-1.0848473,NA,,
ILMN_1656662,2.22E-05,7.36E-07,-5.263829,5.60528,-0.3297726,NA,,
ILMN_3281599,2.29E-05,7.61E-07,-5.256054,5.57334,-0.4188282,NA,,
ILMN_1713285,2.29E-05,7.64E-07,5.255257,5.57007,0.8740445,336391142,NAPA,NSF attachment protein alpha
ILMN_1701753,2.31E-05,7.72E-07,5.252955,5.56062,0.5602631,NA,,
ILMN_3258424,2.31E-05,7.74E-07,5.252199,5.55752,0.5814429,NA,,
ILMN_3239629,2.42E-05,8.13E-07,-5.240875,5.51107,-0.6634439,NA,,
ILMN_1703565,2.44E-05,8.24E-07,-5.237602,5.49765,-0.34962,239787828,GLTSCR2,glioma tumor suppressor candidate region gene 2
ILMN_2042771,2.49E-05,8.42E-07,5.232683,5.4775,0.7220772,538260590,PTTG1,pituitary tumor-transforming 1
ILMN_3226244,2.55E-05,8.66E-07,-5.226095,5.45053,-1.1856265,NA,,
ILMN_1691364,2.56E-05,8.7E-07,5.225096,5.44644,0.83531,189458858,STAT1,signal transducer and activator of transcription 1
ILMN_1753547,2.56E-05,8.74E-07,5.224028,5.44207,0.4191922,221316717,STAT5A,signal transducer and activator of transcription 5A
ILMN_1683660,2.59E-05,8.85E-07,-5.220995,5.42966,-0.3162748,83656776,EIF3H,eukaryotic translation initiation factor 3 subunit H
ILMN_1779979,2.61E-05,8.97E-07,5.217837,5.41675,0.8745795,566559869,SLC37A3,solute carrier family 37 member 3
ILMN_1719695,2.61E-05,8.99E-07,5.217475,5.41527,0.5885703,299890852,NFKBIZ,NFKB inhibitor zeta
ILMN_1676280,2.61E-05,9.01E-07,5.216999,5.41332,0.9502039,142345779,NSUN3,NOP2/Sun RNA methyltransferase family member 3
ILMN_1728224,2.64E-05,9.11E-07,5.214331,5.40242,0.5745746,33286445,OGFR,opioid growth factor receptor
ILMN_1724837,2.67E-05,9.26E-07,5.210454,5.38658,0.8112367,33946332,ZC3HAV1,"zinc finger CCCH-type containing, antiviral 1"
ILMN_3240222,2.74E-05,9.5E-07,-5.20455,5.36246,-0.5869639,595582407,SGK223,homolog of rat pragma of Rnd2
ILMN_1653026,2.85E-05,9.91E-07,5.194812,5.32273,0.5721644,195222735,PLAC8,placenta specific 8
ILMN_3290577,2.87E-05,1E-06,-5.192242,5.31225,-0.677804,NA,,
ILMN_1784238,2.93E-05,1.03E-06,5.186748,5.28986,0.4415277,380837120,SEC22B,"SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)"
ILMN_1781373,2.93E-05,1.03E-06,5.186233,5.28776,1.1050445,395393979,IFIH1,interferon induced with helicase C domain 1
ILMN_1760858,2.94E-05,1.04E-06,5.184574,5.281,0.4714204,40548385,RAB8A,"RAB8A, member RAS oncogene family"
ILMN_1707077,2.94E-05,1.04E-06,5.184513,5.28075,0.8368369,942429602,SORT1,sortilin 1
ILMN_1670695,2.97E-05,1.05E-06,-5.180994,5.26642,-0.6682002,635574576,BACH2,BTB domain and CNC homolog 2
ILMN_1792497,2.99E-05,1.06E-06,5.178732,5.25721,0.9522237,206597503,AGFG1,ArfGAP with FG repeats 1
ILMN_1807042,3.04E-05,1.08E-06,5.174168,5.23864,0.6471938,743405628,MARCKS,myristoylated alanine rich protein kinase C substrate
ILMN_3215954,3.09E-05,1.1E-06,-5.170195,5.22248,-0.6100907,NA,,
ILMN_1790741,3.11E-05,1.11E-06,-5.168113,5.21401,-0.5027592,297139718,RNF126,ring finger protein 126
ILMN_1758250,3.14E-05,1.13E-06,5.164952,5.20116,0.6904213,219879804,TRAFD1,TRAF-type zinc finger domain containing 1
ILMN_1730454,3.14E-05,1.13E-06,5.164368,5.19879,1.6447689,968121893,FOLR3,folate receptor 3
ILMN_1722025,3.16E-05,1.14E-06,5.162387,5.19074,1.0950868,815891013,CPEB4,cytoplasmic polyadenylation element binding protein 4
ILMN_3241051,3.17E-05,1.15E-06,-5.160638,5.18363,-0.4490272,NA,,
ILMN_2404665,3.17E-05,1.15E-06,5.160553,5.18328,0.857548,283046697,TRIM5,tripartite motif containing 5
ILMN_2368713,3.19E-05,1.16E-06,5.158604,5.17537,0.6393675,NA,,
ILMN_1764964,3.19E-05,1.16E-06,5.157675,5.1716,0.5696105,167466167,IFNGR2,interferon gamma receptor 2 (interferon gamma transducer 1)
ILMN_1803194,3.2E-05,1.17E-06,5.156825,5.16815,0.4733566,4503894,GALK1,galactokinase 1
ILMN_1738523,3.25E-05,1.19E-06,5.152216,5.14943,0.5990875,197276653,MYD88,myeloid differentiation primary response 88
ILMN_1745421,3.35E-05,1.23E-06,5.144758,5.11918,0.9275673,51173753,ZMAT5,zinc finger matrin-type 5
ILMN_1718972,3.39E-05,1.24E-06,-5.141734,5.10692,-0.5593668,733605431,MFSD3,major facilitator superfamily domain containing 3
ILMN_1661000,3.39E-05,1.25E-06,5.140775,5.10303,0.6820899,564473359,RPS6KC1,ribosomal protein S6 kinase C1
ILMN_1684887,3.39E-05,1.25E-06,5.140401,5.10152,0.8803325,373838706,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1"
ILMN_1742887,3.44E-05,1.27E-06,5.136038,5.08384,0.4670487,NA,,
ILMN_1780773,3.49E-05,1.3E-06,-5.132112,5.06794,-0.4322249,257470985,LINC00938,long intergenic non-protein coding RNA 938
ILMN_1812552,3.53E-05,1.31E-06,5.128903,5.05495,0.670787,665821196,ACER3,alkaline ceramidase 3
ILMN_3242900,3.58E-05,1.34E-06,5.124824,5.03844,0.9923835,106775677,HIST2H2AA4,"histone cluster 2, H2aa4"
ILMN_1722634,3.58E-05,1.34E-06,5.124418,5.0368,0.4342678,297374833,NUCB1,nucleobindin 1
ILMN_2152131,3.68E-05,1.38E-06,5.117832,5.01016,0.4387766,168480144,ACTB,actin beta
ILMN_2359800,3.7E-05,1.39E-06,5.115324,5.00003,0.7821445,351721051,MS4A6A,membrane spanning 4-domains A6A
ILMN_1763640,3.7E-05,1.4E-06,5.114341,4.99606,0.6659469,208022660,NCKAP5L,NCK associated protein 5 like
ILMN_2374036,3.7E-05,1.4E-06,5.114272,4.99578,0.7895609,125987604,CTSL,cathepsin L
ILMN_1724422,3.76E-05,1.42E-06,5.110472,4.98043,0.490976,262206314,SELL,selectin L
ILMN_2387285,3.76E-05,1.43E-06,5.109521,4.97659,0.6469813,NA,,
ILMN_2386982,3.76E-05,1.43E-06,-5.108847,4.97387,-0.7095921,75709224,PRKCZ,protein kinase C zeta
ILMN_1652490,3.79E-05,1.45E-06,5.106292,4.96355,1.3649432,31542649,MANSC1,MANSC domain containing 1
ILMN_1760509,3.79E-05,1.45E-06,-5.106243,4.96335,-0.9936803,499591689,EOMES,eomesodermin
ILMN_1795826,3.94E-05,1.51E-06,5.095722,4.92091,0.6345017,85793113,ATP6V0D1,ATPase H+ transporting V0 subunit d1
ILMN_1713189,3.94E-05,1.51E-06,-5.095612,4.92046,-0.4400255,154426299,KANSL2,KAT8 regulatory NSL complex subunit 2
ILMN_1799062,3.98E-05,1.53E-06,5.092897,4.90952,0.6643815,570359558,NFKB2,nuclear factor kappa B subunit 2
ILMN_1670899,3.98E-05,1.53E-06,5.092189,4.90666,0.8879199,66346694,FBN2,fibrillin 2
ILMN_1782538,4.06E-05,1.57E-06,5.087392,4.88733,0.610584,240849334,VIM,vimentin
ILMN_2144426,4.07E-05,1.58E-06,5.086055,4.88195,0.9365927,21328454,HIST2H2AA3,"histone cluster 2, H2aa3"
ILMN_1756982,4.12E-05,1.6E-06,5.082283,4.86676,0.4858998,48375182,CLIC1,chloride intracellular channel 1
ILMN_3299187,4.13E-05,1.61E-06,-5.080614,4.86004,-1.0483926,NA,,
ILMN_2198376,4.13E-05,1.61E-06,5.080428,4.8593,0.4463057,156713440,PSMA4,proteasome subunit alpha 4
ILMN_1732053,4.13E-05,1.61E-06,-5.080282,4.85871,-0.3796797,666637947,SNRNP70,small nuclear ribonucleoprotein U1 subunit 70
ILMN_1766896,4.17E-05,1.64E-06,5.076972,4.84539,2.001424,88900492,ZDHHC19,zinc finger DHHC-type containing 19
ILMN_1723843,4.17E-05,1.64E-06,-5.076707,4.84432,-0.4916561,38708325,CSNK2A2,casein kinase 2 alpha 2
ILMN_1678766,4.25E-05,1.67E-06,5.071833,4.82472,0.6904744,618468206,DYNLT1,dynein light chain Tctex-type 1
ILMN_1760727,4.25E-05,1.68E-06,5.071333,4.82271,0.8919718,207113180,ANG,angiogenin
ILMN_1705390,4.27E-05,1.69E-06,-5.069503,4.81535,-0.4575017,299758460,KLHL22,kelch like family member 22
ILMN_3200384,4.27E-05,1.69E-06,-5.069454,4.81516,-0.3619579,NA,,
ILMN_1880406,4.28E-05,1.7E-06,5.067898,4.8089,0.5261504,10437417,PTEN,phosphatase and tensin homolog
ILMN_1678490,4.33E-05,1.72E-06,5.065056,4.79748,0.6005763,747165390,RILPL2,Rab interacting lysosomal protein like 2
ILMN_1693410,4.34E-05,1.73E-06,-5.063694,4.79201,-0.4961975,40548423,BRI3BP,BRI3 binding protein
ILMN_1747759,4.35E-05,1.74E-06,5.062655,4.78784,0.9084279,NA,,
ILMN_2188722,4.35E-05,1.74E-06,-5.06197,4.78509,-0.6326072,373251162,GLS,glutaminase
ILMN_1724533,4.39E-05,1.76E-06,5.059658,4.77581,0.8455578,307775406,LY96,lymphocyte antigen 96
ILMN_3250049,4.39E-05,1.77E-06,5.05843,4.77088,0.7881217,313103002,SULT1A3,sulfotransferase family 1A member 3
ILMN_1665540,4.39E-05,1.77E-06,5.058289,4.77031,1.2290484,NA,,
